id_projeto_pesquisa,codigo_projeto,titulo,palavras_chave,id_projeto,ano,data_inicio,data_fim,situacao,tipo_projeto,categoria_projeto,id_unidade,unidade,id_coordenador,coordenador,edital,id_grupo_pesquisa,grupo_pesquisa,linha_pesquisa,area_conhecimento_cnpq,objetivos_desenvolvimento_sustentavel
89029065,PVL7897-2011,Investigação e teste de técnicas alternativas de refrigeração e proteção contra oxidação de placas eletrônicas instaladas em ambientes rurais inóspitos,"hardware, refrigeração, oxidação, ciências agrárias",89029063,2011,2012/02/01 00:00:00.000,2013/01/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Tecnológica,351,escola agrícola de jundiaí,,,(2012) Edital PROPESQ No. 07/2011 - Distribuição de Bolsas do Programa Institucional de Bolsas de Iniciação Científica para o Ensino Médio e Profissional (PIBIC-EM) da UFRN - Processo Seletivo 2012-2013,15492760.0,TECNOLOGIAS APLICADAS ÀS CIÊNCIAS AGRÁRIAS,informática aplicada à agricultura e automação agrícola,hardware,
2092917,PIB1952-2010," Implantação de uma Sala de Treinamento em Modelagem 3D e Up-Grade da Sala de Visualização  Nó UFRN 
","computação científica, visualização 3d , realidade virtual",2092883,2010,2010/05/24 00:00:00.000,2011/05/24 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Científica,120,departamento de matemática,,,,,,"computação científica, visualização 3d , realidade virtual",análise numérica,
2236439,PIB4903-2010,CTIC SoC-SBTVD,"sistemas embarcados, sistemas em chip, sbtvd, microeletrônica",2236437,2010,2009/07/01 00:00:00.000,2010/12/31 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Tecnológica,125,departamento de informática e matemática aplicada,2538276.0,RICARDO PEZZUOL JACOBI,,,,sistemas integrados e distribuidos,hardware,
2382939,PIB5179-2010,Desenvolvimento de um Jogo de Estratégia para o Ensino de Engenharia de Software,"ensino aprendizagem de engenharia de software, jogos de estratégia",2382937,2010,2010/08/01 00:00:00.000,2011/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2010) EDITAL 01/2010 - PIBIC-PIBICAA-PIBITI,,,engenharia de software;teoria dos grafos;sistemas de apoio à decisão;otimização,engenharia de software,
2403989,PIB5292-2010,Estudo de métodos orientados a metas para engenharia de requisitos,"engenharia de requisitos, métodos orientados a metas, modelagem de requisitos",2403961,2010,2010/08/01 00:00:00.000,2011/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2010) EDITAL 01/2010 - PIBIC-PIBICAA-PIBITI,,,engenharia de software experimental,engenharia de software,
2433071,PIB5455-2010,Uma Abordagem de Mapeamento de Modelos de Requisitos para Modelos Arquiteturais através de MDD,"engenharia de requisitos, arquitetura de software, mdd",2433069,2010,2010/07/01 00:00:00.000,2011/07/01 00:00:00.000,FINALIZADO,EXTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,,,,engenharia de requisitos,engenharia de software,
2441118,PIB5482-2010,Técnicas Avançadas de Aprendizado de Máquina (Edital CGCI Nr. 009/2008 - CAPES-FCT),"aprendizado de máquina, sistemas inteligentes híbridos",2441116,2010,2009/07/01 00:00:00.000,2010/12/31 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,2441141.0,ANDRÉ CARLOS PONCE DE LEON FERREIRA DE CARVALHO,,,,processamento gráfico e inteligência computacional,software básico,
2441178,PIB5483-2010,Sistemas Híbridos de Aprendizado de Maquina (CAPES - PROCAD),"aprendizado de máquina, sistemas inteligentes híbridos",2441168,2010,2008/11/01 00:00:00.000,2012/10/31 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,2441175.0,ANDRÉ CARLOS PONCE DE LEON FERREIRA DE CARVALHO,,,,processamento gráfico e inteligência computacional,software básico,
2441189,PIB5484-2010,Desenvolvimento de Sistemas Híbridos Inteligentes - Programa de Apoio a Núcleos de Excelência - PRONEX,"aprendizado de máquina, sistemas inteligentes híbridos",2441182,2010,2008/06/01 00:00:00.000,2010/12/31 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,2441143.0,TERESA BERNARDA LUDERMIR,,,,processamento gráfico e inteligência computacional,software básico,
2534640,PIB5516-2010,Modelagem e Otimização de Processadores em Sistemas Multiprocessados baseados em Redes-em-Chip,projeto de sistemas embarcados; processadores,2534636,2010,2010/05/10 00:00:00.000,2012/05/09 00:00:00.000,FINALIZADO,EXTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,,,,"microeletrônica, sistemas ubíquos, sistemas embarcados",hardware,
2538630,PIB5518-2010,Meta-Aprendizado: Algoritmos de Agrupamento e Análise de Base de Dados de Expressão Gênica ,"análise de agrupamentos, meta-aprendizado, bioinfomática",2538620,2010,2008/01/01 00:00:00.000,2010/01/01 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,,,,processamento gráfico e inteligência computacional,arquitetura de sistemas de computação,
2538642,PIB5519-2010,Sistemas Híbridos de Aprendizado de Maquina (CAPES - PROCAD) ,"sistemas híbridos inteligentes, aprendizado de máquina",2538633,2010,2008/11/01 00:00:00.000,2011/10/30 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,,,,processamento gráfico e inteligência computacional,arquitetura de sistemas de computação,
2538662,PIB5520-2010,Técnicas Avançadas de Aprendizado de Máquina (Edital CGCI Nr. 009/2008 - CAPES-FCT),aprendizado de máquina,2538648,2010,2009/01/01 00:00:00.000,2010/12/31 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,2441175.0,ANDRÉ CARLOS PONCE DE LEON FERREIRA DE CARVALHO,,,,processamento gráfico e inteligência computacional,arquitetura de sistemas de computação,
94787041,PIB9068-2010,Establishing the Parameters of Soft Biometrics Integration in an Agent-Based Identification Framework,"biometrcis, soft-biometrics, identification, security, social networks envirolment, young people, id cards",91792467,2010,2010/09/01 00:00:00.000,2011/12/31 00:00:00.000,FINALIZADO,EXTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,,,,gestão da informação,engenharia elétrica,
4849831,PIC6011-2010,Aspectos ergonômicos dos ambientes de Ponta Negra e análise do comportamento não-verbal da população masculina nas áreas de prostituição,"ergonomia, comportamento não-verbal",4849829,2010,2011/01/01 00:00:00.000,2011/12/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,139,departamento de artes,,,(2011) Edital 07/2010 - Distribuição de Bolsas IC e IT - PROPESQ e REUNI 2011,,,intermediação humano-ambiente,programação visual,
4867452,PIC6066-2010,"ESTUDO DA EFICIÊNCIA, EFICÁCIA E SATISFAÇÃO NA INTERAÇÃO COM ELEMENTOS DE INTERFACE GRÁFICA NA WEB SOB A ÓTICA DA USABILIDADE E DO DESIGN","interfaces,design, interação humano-computador",4867450,2010,2011/01/01 00:00:00.000,2011/12/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,139,departamento de artes,,,(2011) Edital 07/2010 - Distribuição de Bolsas IC e IT - PROPESQ e REUNI 2011,,,ergonomia e interação humano-computador,programação visual,
2412196,PIF3141-2010,Suporte para reutilização de tecnologias e inclusão digital utilizando software livre,"software livre, inclusão digital",2412184,2010,2010/08/01 00:00:00.000,2011/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,235,ceres - depto ciências exatas e aplicadas,,,,,,engenharia de software;teoria dos grafos;sistemas de apoio à decisão;otimização,metodologia e técnicas da computação,
5052863,PIF6435-2010,Medida da complexidade de autômatos finitos,"sistemas complexos, autômatos finitos",5052861,2010,2010/10/27 00:00:00.000,2011/07/29 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Científica,235,ceres - depto ciências exatas e aplicadas,,,,,,física da computação,física geral,
89828536,PIG10976-2010,Implementação de um Receptor UHF a 400 MHz a ser embarcado em satélite do SBCD.,"circuitos integrados cmos, receptor de uhf, sistemas embarcados espaciais.",89828512,2010,2010/11/11 00:00:00.000,2014/10/31 00:00:00.000,FINALIZADO,EXTERNO,Pesquisa Científica,112,departamento de engenharia elétrica,,,,,,microeletrônica,circuitos eletrônicos,
50908061,PIG11563-2010,Implementação de um Receptor UHF a 400 MHz a ser embarcado em satélite do SBCD.,"circuitos integrados cmos, receptor de uhf, sistemas embarcados espaciais.",50908059,2010,2010/11/11 00:00:00.000,2014/10/01 00:00:00.000,FINALIZADO,EXTERNO,Pesquisa Científica,112,departamento de engenharia elétrica,,,,,,microeletrônica,circuitos eletrônicos,
2353805,PIG3136-2010,Segmentação de Mercado Multi-Aspectos Através de Mapas Auto-Organizáveis ,"segmentação de mercado, mapas auto-organizáveis, redes neurais, agrupamento de dados, sistemas inteligentes",2353790,2010,2010/08/01 00:00:00.000,2011/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,112,departamento de engenharia elétrica,,,,,,sistemas inteligentes,sistemas de computação,
2094244,PIG4705-2010,ALGORITMO PARALELO UTILIZANDO A OTIMIZAÇÃO POR ENXAME DE PARTÍCULAS (PSO) NA RESOLUÇÃO DO PROBLEMA DE ATRIBUIÇÃO DE LOCALIDADES A ANÉIS EM REDES SONET/SDH,"otimização por enxame de partículas (pso), problema de atribuição de localidades a anéis em redes sonet/sdh, programação paralela",2094242,2010,2010/01/01 00:00:00.000,2010/12/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,105,programa de pós-graduação em engenharia de produção,,,(2010) EDITAL PROPESQ 02/2010,111.0,OTIMIZAÇÃO COMBINATÓRIA E DESENVOLVIMENTO DE SISTEMAS COMPUTACIONAIS DE APOIO À DECISÃO,pesquisa operacional; metaheurísticas,"programação linear, não-linear, mista e dinâmica",
4856414,PIG6025-2010,Seleção de Acesso para Redes 4G usando Estratégias de Computação Evolutiva,redes cooperativas 4g; computação evolutiva; seleção de acesso; mutli-acesso,4856408,2010,2011/01/01 00:00:00.000,2011/12/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,5204,departamento de engenharia de comunicações,,,(2011) Edital 07/2010 - Distribuição de Bolsas IC e IT - PROPESQ e REUNI 2011,88682241.0,GppCom - Grupo de Pesquisa em Prototipagem Rápida de Soluções para Comunicação,gerência de recursos de rádio para sistemas de comunicações móveis,telecomunicações,
4871711,PIG6081-2010,e-Guia: Sistema para Prover Autonomia e Acessibilidade aos Deficientes Visuais nos Serviços de Transportes Urbanos,"tecnologias assistivas, deficiente visual, mobilidade urbana, autonomia",4871709,2010,2010/09/23 00:00:00.000,2013/10/23 00:00:00.000,FINALIZADO,EXTERNO,Pesquisa Tecnológica,5205,departamento de engenharia biomedica,,,,85199087.0,Laboratório de Inovação Tecnológica em Saúde,tecnologias assistivas e mobilidade urbana,arquitetura de sistemas de computação,
4887245,PIG6162-2010,Modelagem computacional de redes genéticas regulatórias,"modelagem computacional, bioinformática, sistemas complexos, redes genéticas regulatórias",4887243,2010,2011/01/01 00:00:00.000,2011/12/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,56,departamento de engenharia de computacao e automacao,,,(2011) Edital 07/2010 - Distribuição de Bolsas IC e IT - PROPESQ e REUNI 2011,,,modelagem computacional de sistemas complexos,sistemas de computação,
4923360,PIH6354-2010,Composição Baseada em Geração de SoundKits para o Hydrogen Drum Machine,música e computação; composição musical,4923358,2010,2010/10/01 00:00:00.000,2011/09/30 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Tecnológica,351,escola agrícola de jundiaí,,,(2010) EDITAL PROPESQ 09-T/2010 - PIBIC-EM (ENSINO MÉDIO),96167500.0,BRAVO,teoria da criação artística,composição musical,
2397472,PIJ5264-2010,Produção de Objetos de Aprendizagem como Recurso Didático para o Ensino da Disciplina de Informática Fundamental na UFRN,"informática fundamental, objetos de aprendizagem, educação",2397470,2010,2010/08/01 00:00:00.000,2011/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,4885,escola de ciências e tecnologia,,,(2010) EDITAL 01/2010 - PIBIC-PIBICAA-PIBITI,,,ensino de ciências / tecnologia e desenvolvimento de protótipos educacionais,linguagens de programação,
2376604,PIL3121-2010,"PROJETO DE PESQUISA: CARACTERIZAÇÃO E MODELAGEM DOS SISTEMAS DE PRODUÇÃO DE RUMINANTES NOS MUNICÍPIOS DE MACAÍBA, SÃO GONÇALO DO AMARANTE, VERA CRUZ E MONTE ALEGRE",caprino; bovino; ovino; planejamento de sistema; programação linear,2376587,2010,2010/08/01 00:00:00.000,2011/07/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,3391,coordenação de pós-graduação do ensino das cnem,,,,,,modelagem de sistemas de de produção; programação linear aplicada as ciências agrárias ,criação de animais,
2398633,PVB2141-2010,AMEM-AOSD - AMbientE Baseado em Modelos para Desenvolvimento Orientado a Aspectos ,"desenvolvimento de sofware, orientação a aspectos, modelos",2398607,2010,2010/08/01 00:00:00.000,2011/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,,89.0,ConSiste: Concepção de Sistemas de Computação,arquitetura de software;engenharia de software;;,arquitetura de sistemas de computação,
2199511,PVB3004-2010,Desenvolvimento de Linhas de Produto de Software usando Aspectos e Modelos,"linhas de produto de software, desenvolvimento orientado a aspectos, desenvolvimento dirigido por modelos",2199489,2010,2010/03/16 00:00:00.000,2010/03/18 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,,127151828.0,Collaborative & Automated Software Engineering,engenharia de linhas de produto de software,ciência da computação,
2177990,PVB3346-2010,"Algoritmos Experimentais na Solução dos Jogos Sudoku, Super-Soduko e Samurai
","algoritmos experimentais, jogos sudoku, metaheurística",2177977,2010,2010/08/01 00:00:00.000,2011/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Tecnológica,125,departamento de informática e matemática aplicada,,,,88.0,TEORIA DOS GRAFOS E ALGORITMOS,metaheurísticas;;;,arquitetura de sistemas de computação,
2378511,PVB3401-2010,MÉTODOS ALTERNATIVOS PARA ESTIMAÇÃO DE SUBREGISTRO DE NASCIMENTOS E ÓBITOS NO BRASIL,"sub-registro, óbitos, nascimentos, computação bayesiana",2378489,2010,2010/08/01 00:00:00.000,2011/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,47,departamento de estatistica,,,,99.0,GRUPO DE ESTUDOS DEMOGRÁFICOS,demografia;saúde coletiva;população e saúde;,probabilidade e estatística,
4923025,PVB3462-2010,Otimização de redes em chip para atender QoS de aplicações de tempo real em sistemas embarcados.,"sistemas embarcados, redes em chip, qualidade de serviço, tempo real, microeletrônica.",4923006,2010,2010/10/01 00:00:00.000,2011/09/30 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,,89.0,ConSiste: Concepção de Sistemas de Computação,sistemas integrados e distribuidos,hardware,
4924483,PVB3462-2010,Otimização de redes em chip para atender QoS de aplicações de tempo real em sistemas embarcados.,"sistemas embarcados, redes em chip, qualidade de serviço, tempo real, microeletrônica.",4924464,2010,2010/10/01 00:00:00.000,2011/09/30 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,,89.0,ConSiste: Concepção de Sistemas de Computação,sistemas integrados e distribuidos,hardware,
2115280,PVB4794-2010,Aplicando Desenvolvimento Dirigido por testes Utilizando Ruby e o Framework Rails,"teste de software, ruby, desenvolvimento dirigido por testes",2115278,2010,2010/01/01 00:00:00.000,2010/12/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2010) EDITAL PROPESQ 02/2010,89.0,ConSiste: Concepção de Sistemas de Computação,teste de software,engenharia de software,
2177815,PVB4813-2010,Algoritmos Metaheurísticos na Solução do Problema Flowshop de Permutação com critério Flowtime,"flowshop de permutação, metaheurísticas",2177813,2010,2010/08/01 00:00:00.000,2011/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2010) EDITAL 01/2010 - PIBIC-PIBICAA-PIBITI,88.0,TEORIA DOS GRAFOS E ALGORITMOS,meta-heurísticas,arquitetura de sistemas de computação,
2178226,PVB4815-2010,O Problema do Caixeiro Alugador: Modelos e Algoritmos de Solução,"problema do caixeiro alugador, roteamento, metaheurística",2178224,2010,2010/08/01 00:00:00.000,2011/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2010) EDITAL 01/2010 - PIBIC-PIBICAA-PIBITI,88.0,TEORIA DOS GRAFOS E ALGORITMOS,otimização combinatória,arquitetura de sistemas de computação,
2182407,PVB4820-2010,Ferramentas Estatísticas para Análise de Algoritmos Experimentais,"análise de algoritmos, otimização combinatória, estatística",2182401,2010,2010/08/01 00:00:00.000,2011/07/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2010) EDITAL 01/2010 - PIBIC-PIBICAA-PIBITI,88.0,TEORIA DOS GRAFOS E ALGORITMOS,meta-heurísticas,arquitetura de sistemas de computação,
2182984,PVB4821-2010,Algoritmos Experimentais Aplicados a Problemas Reais com Modelos em Otimização Combinatória,"problemas de otimização combinatória, algoritmos evolucionários, distribuição de derivados de petróleo, problemas em redes, problemas de roteamento.",2182982,2010,2010/08/01 00:00:00.000,2011/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2010) EDITAL 01/2010 - PIBIC-PIBICAA-PIBITI,88.0,TEORIA DOS GRAFOS E ALGORITMOS,meta-heurísticas,arquitetura de sistemas de computação,
2220908,PVB4873-2010,DIAGNÓSTICO E MONITORAMENTO DA QUALIDADE DA ÁGUA E DOS  SEDIMENTOS DAS ÁREAS CIRCUNVIZINHAS AO TERMINAL SALINEIRO DE AREIA BRANCA (TERMISA),"monitoramento, água, sedimento, paramentro fisico-quimicos",2220906,2010,2010/04/01 00:00:00.000,2012/04/01 00:00:00.000,RENOVADO,EXTERNO,Pesquisa Tecnológica,4663,ccet - núcleo de estudos em petróleo e gás natural,,,,83.0,ELETROQUÍMICA E CORROSÃO,análise de traço e química ambiente,análise de traços e química ambiental,
2402838,PVB5284-2010,Utilização de Técnicas de Otimização em Comitês de Classificadores,"biometricas, comites de classificadores",2402836,2010,2010/08/01 00:00:00.000,2011/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2010) EDITAL 01/2010 - PIBIC-PIBICAA-PIBITI,87.0,"Computability, Approximate Reasoning, Ordered structures and Logics",inteligencia computacional,sistemas de informação,
2403423,PVB5287-2010,O Reconhecimento de Voz como Única Modalidade de Biometria e em Sistemas de Combinação de Biometrias,"comites de classificadores, biometricas",2403408,2010,2010/08/01 00:00:00.000,2011/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2010) EDITAL 01/2010 - PIBIC-PIBICAA-PIBITI,87.0,"Computability, Approximate Reasoning, Ordered structures and Logics",inteligência artificial;reconhecimento de padrões;agentes inteligentes;,sistemas de informação,
2424010,PVB5417-2010,DHTMesh  Uma rede Mesh sem fio 802.11s com alta escalabilidade,"redes mesh, wireless, 802.11s, roteamento, dht",2424008,2010,2009/12/01 00:00:00.000,2010/11/30 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,,89.0,ConSiste: Concepção de Sistemas de Computação,sistemas integrados e distribuídos,teleinformática,
2424886,PVB5419-2010,SMT-SAVeS: Verificação automática de software por resolução módulo teorias ,ciência da computação; engenharia de software; métodos formais; verificação formal,2424884,2010,2010/06/01 00:00:00.000,2013/05/31 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,,11677561.0,Formal Methods and Languages Research Laboratory,automated theorem proving,engenharia de software,
2428532,PVB5439-2010,Projeto e Implementação de Uma Linguagem Específica de Domínio para Desenvolvimento Web,"linhas de produto de software, linhas de produto de software, derivação automática de produtos",2428530,2010,2010/08/01 00:00:00.000,2011/12/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2010) ESTÁGIO VOLUNTÁRIO IC/IT - 2010-2011,89.0,ConSiste: Concepção de Sistemas de Computação,engenharia de software;desenvolvimento de software para a web;;,engenharia de software,
2430395,PVB5446-2010,Desenvolvimento de Sistemas Multimídia Distribuídos Autoadaptativos Dirigido por Modelos ,"sistemas multimídia, sistemas distribuídos, sistemas autoadaptativos",2430393,2010,2010/08/01 00:00:00.000,2011/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2010) EDITAL 01/2010 - PIBIC-PIBICAA-PIBITI,89.0,ConSiste: Concepção de Sistemas de Computação,sistemas distribuídos autoadaptativos ,arquitetura de sistemas de computação,
2487189,PVB5509-2010,Computação Natural Paralela Aplicada a Problemas de Otimização,"computação paralela, algoritmos evolucionários, otimização",2487187,2010,2009/12/01 00:00:00.000,2011/11/30 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,2487193.0,MYRIAM REGATTIERI DE BIASE DA SILVA DELGADO,,88.0,TEORIA DOS GRAFOS E ALGORITMOS,meta-heurísticas,arquitetura de sistemas de computação,
2538458,PVB5517-2010,Customização de redes em chip para atender requisitos temporais de aplicações em sistemas embarcados,"sistemas embarcados, sistemas ubíquos, redes em chip, qualidade de serviço, tempo real, microeletrônica. ",2538456,2010,2011/08/01 00:00:00.000,2013/07/31 00:00:00.000,RENOVADO,EXTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,,89.0,ConSiste: Concepção de Sistemas de Computação,sistemas integrados e distribuidos,arquitetura de sistemas de computação,
3755015,PVB5651-2010,Inferência em Processos Estocásticos Especiais  UnB/UFMG/UFCG/UFRN,"cadeias de markov não homogeneas, espaço de estados geral, algoritmos em, hm e as",3755013,2010,2006/08/01 00:00:00.000,2010/11/30 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Científica,120,departamento de matemática,7550672.0,CHANG CHUNG DOREA,,135.0,CADEIAS DE MARKOV,processos estocásticos,probabilidade e estatística aplicadas,
4907211,PVB6284-2010,Heurísticas baseadas em metaheurísticas para problemas de otimização combinatória,algoritmos heuristicos; otimização combinatória; metaheurísticas;  ,4907209,2010,2011/01/01 00:00:00.000,2011/12/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2011) Edital 07/2010 - Distribuição de Bolsas IC e IT - PROPESQ e REUNI 2011,88.0,TEORIA DOS GRAFOS E ALGORITMOS,otimização combinatória;metaheurística; grasp,análise de algoritmos e complexidade de computação,
50819732,PVB6526-2010,"PROGRAMA DE FORMAÇÃO EM GEOLOGIA, GEOFÍSICA E INFORMÁTICA NO SETOR PETRÓLEO E ÁS NA UFRN (PRH22)","geologia, geofisica, informática",50819730,2010,2010/12/01 00:00:00.000,2011/12/01 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Tecnológica,123,departamento de geologia,,,,85.0,BASE DE PESQUISA EM GEODINÂMICA,geologia e geofísica do petroleo,geologia ambiental,
50875871,PVB6582-2010,Modelagem de Superfícies com Pseudo-Variedades Paramétricas e Aplicações,superfícies; variedades; triangulações; geodésicas.,50875869,2010,2010/11/01 00:00:00.000,2012/10/31 00:00:00.000,RENOVADO,EXTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,,85074788.0,PROCESSAMENTO GRÁFICO E INTELIGÊNCIA COMPUTACIONAL,geometria computacional,análise numérica,
4885591,PVD6150-2010,Bioinformáica aplicada ao Diagnóstico Molecular. Estratégias para genotipagem e expressão gênica dos principais fatores de risco cardiovasculares.  ,diagnóstico molecular; fatores de risco cardiovascular; bioinformática; genotipagem; expressão gênica.,4885581,2010,2011/01/01 00:00:00.000,2011/12/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,117,departamento de análises clínicas e toxicológicas,,,(2011) Edital 07/2010 - Distribuição de Bolsas IC e IT - PROPESQ e REUNI 2011,71.0,BIOANÁLISES,biologia molecular aplicada ao diagnóstico,avaliação e analises toxicológicas,
4896409,PVD6215-2010,Inteligência artificial na epidemiologia e equidade em Saúde Bucal Coletiva. ,"epidemiologia, , saúde bucal, equidade em saúde, inteligência artificial",4896384,2010,2011/01/01 00:00:00.000,2011/12/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,195,departamento de odontologia,,,(2011) Edital 07/2010 - Distribuição de Bolsas IC e IT - PROPESQ e REUNI 2011,68.0,GRUPO DE ESTUDO EM SAÚDE BUCAL,distribuição e fatores determinantes dos agravos à saúde bucal nas populações humanas,epidemiologia,
4896789,PVG1119-2010,PROVIRTUS I -  CMRV ( Construção de Ambientes Virtuais e Simulações - Suporte ao Centro Móvel de Realidade Virtual ),"realidade virtual, modelagem 3d, cad, computação gráfica, simulação",4896764,2010,2010/10/01 00:00:00.000,2011/09/30 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,50,departamento de engenharia mecanica,,,,22.0,MECÂNICA COMPUTACIONAL,"cax, visualizção científica e realidade virtual",fundamentos gerais de projetos das máquinas,
2397344,PVG1676-2010,Análise da utilização conjunta da aprendizagem por reforço e de metaheurísticas na solução de problemas de otimização combinatória,"aprendizagem por reforço, metaheurísticas, otimização combinatória, computação inteligente",2397332,2010,2010/08/01 00:00:00.000,2011/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,56,departamento de engenharia de computacao e automacao,,,,20.0,SISTEMAS INTELIGENTES,processamento inteligente da informação,multidisciplinar,
2340014,PVG2326-2010,Sistemas cooperativos multi-robôs,robótica; sistemas multi-agentes; cooperação multi-robôs,2340002,2010,2010/08/01 00:00:00.000,2011/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,56,departamento de engenharia de computacao e automacao,,,,155.0,ROBÓTICA E SISTEMAS DEDICADOS,robótica,arquitetura de sistemas de computação,
19418282,PVG2664-2010,ORTHOLEG - Protótipo de órtese de membros inferiores para auxílio à locomoção,locomoção semi-autônoma;  órtese;  sistemas embarcados,1947054,2010,2008/01/01 00:00:00.000,2012/12/31 00:00:00.000,RENOVADO,EXTERNO,Pesquisa Tecnológica,56,departamento de engenharia de computacao e automacao,,,,155.0,ROBÓTICA E SISTEMAS DEDICADOS,robótica,tecnologia de próteses,
2104048,PVG3224-2010,"PROCAD-NF: Cooperação Acadêmica UFRN-UFRJ em Engenharia de Produção para Fomento à Formação de Recursos Humanos em Desenvolvimento de Estratégias para Melhoria de Desempenho de Metaheurísticas em Pesquisa Operacional usando Grafos, Álgebra e Otimização Combinatória. ","pesquisa operacional, metaheurística, problemas np-árduos ",2104041,2010,2010/03/01 00:00:00.000,2010/12/31 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Científica,115,departamento de engenharia produção,,,,111.0,OTIMIZAÇÃO COMBINATÓRIA E DESENVOLVIMENTO DE SISTEMAS COMPUTACIONAIS DE APOIO À DECISÃO,"otimização combinatória, metaheurísticas  ","programação linear, não-linear, mista e dinâmica",
